	# ID	name	start	stop	frame	product	description	function	cogcats	status_region	status_function	type	region_number	function_number	start_adjst	end_adjst
212	Rd_01055c	30S ribosomal protein S15 CDS	213348	212581	-	30S ribosomal protein S15	-	-	-	-	-	CDS	-	-	212581	213348
213	Rd_01060c	rpsQ CDS	213833	213576	-	30S ribosomal protein S17	-	-	-	-	-	CDS	-	-	213576	213833
214	Rd_01065c	rpmC CDS	214024	213833	-	50S ribosomal protein L29	-	-	-	-	-	CDS	-	-	213833	214024
215	Rd_01070c	rplP CDS	214434	214024	-	50S ribosomal protein L16	-	-	-	-	-	CDS	-	-	214024	214434
216	Rd_01075c	rpsC CDS	215155	214448	-	30S ribosomal protein S3	-	-	-	-	-	CDS	-	-	214448	215155
217	Rd_01080c	rplV CDS	215505	215173	-	50S ribosomal protein L22	-	-	-	-	-	CDS	-	-	215173	215505
218	Rd_01085c	rpsS CDS	215792	215517	-	30S ribosomal protein S19	-	-	-	-	-	CDS	-	-	215517	215792
219	Rd_01090c	rplB CDS	216639	215818	-	50S ribosomal protein L2	-	-	-	-	-	CDS	-	-	215818	216639
220	Rd_01095c	rplW CDS	216956	216657	-	50S ribosomal protein L23	-	-	-	-	-	CDS	-	-	216657	216956
221	Rd_01100c	rplD CDS	217555	216953	-	50S ribosomal protein L4	-	-	-	-	-	CDS	-	-	216953	217555
222	Rd_01105c	rplC CDS	218197	217571	-	50S ribosomal protein L3	-	-	-	-	-	CDS	-	-	217571	218197
223	Rd_01110c	rpsJ_V57L CDS	218525	218214	-	30S ribosomal protein S10	-	-	-	-	-	CDS	-	-	218214	218525
224	Rd_01115c	lysR CDS	219666	218761	-	Uncharacterized HTH-type transcriptional regulator	-	-	-	-	-	CDS	-	-	218761	219666
225	Rd_01120	atoD CDS	219914	220567	-	acetate CoA-transferase subunit alpha	-	-	-	-	-	CDS	-	-	219914	220567
226	Rd_01125	atoA CDS	220578	221249	-	Acetate CoA-transferase subunit beta	-	-	-	-	-	CDS	-	-	220578	221249
227	Rd_01130	atoE CDS	221246	222589	-	Putative short-chain fatty acid transporter	-	-	-	-	-	CDS	-	-	221246	222589
228	Rd_01135	atoB CDS	222604	223785	-	Acetyl-CoA acetyltransferase	-	-	-	-	-	CDS	-	-	222604	223785
229	Rd_01140c	ftsX CDS	224812	223880	-	permease-like cell division protein FtsX	-	-	-	-	-	CDS	-	-	223880	224812
230	Rd_01145c	ftsE CDS	225478	224822	-	cell division ATP-binding protein FtsE	-	-	-	-	-	CDS	-	-	224822	225478
231	Rd_01150c	ftsY CDS	226699	225497	-	signal recognition particle-docking protein FtsY	-	-	-	-	-	CDS	-	-	225497	226699
232	Rd_01155	rsmD CDS	226796	227377	-	16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	-	-	-	-	-	CDS	-	-	226796	227377
233	Rd_01160	trmL CDS	227388	227870	-	tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL	-	-	-	-	-	CDS	-	-	227388	227870
234	Rd_01165c	lpsA CDS	228755	227919	-	glycosyltransferase	-	-	-	-	-	CDS	-	-	227919	228755
235	Rd_01170c	ribB CDS	229429	228782	-	3%2C4-dihydroxy-2-butanone 4-phosphate synthase	-	-	-	-	-	CDS	-	-	228782	229429
236	KPHLBEJAJH_95c	FMN riboswitch (RFN element) regulatory_region	229695	229518	-	Dbxref=RFAM:RF00050,SO:0000035	-	-	-	-	-	regulatory_region	-	-	229518	229695
237	Rd_01175	nadR CDS	229690	230913	-	multifunctional transcriptional regulator/nicotinamide-nucleotide adenylyltransferase/ribosylnicotinamide kinase NadR	-	-	-	-	-	CDS	-	-	229690	230913
238	Rd_01180	Uncharacterized protein CDS	230910	231590	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	230910	231590
239	Rd_01185c	trnN tRNA	231884	231809	-	tRNA-Asn(gtt)	-	-	-	-	-	tRNA	-	-	231809	231884
240	Rd_01190c	trnF tRNA	231962	231887	-	tRNA-Phe(gaa)	-	-	-	-	-	tRNA	-	-	231887	231962
241	Rd_01195c	mltC CDS	233274	232201	-	membrane-bound lytic murein transglycosylase MltC	-	-	-	-	-	CDS	-	-	232201	233274
242	Rd_01200c	yggX CDS	233561	233289	-	oxidative damage protection protein	-	-	-	-	-	CDS	-	-	233289	233561
243	Rd_01205c	mutY CDS	234675	233539	-	A/G-specific adenine glycosylase	-	-	-	-	-	CDS	-	-	233539	234675
244	KPHLBEJAJH_110	L31-Gammaproteobacteria ribosomal protein leader regulatory_region	234795	234845	-	Dbxref=RFAM:RF03157,SO:0000140	-	-	-	-	-	regulatory_region	-	-	234795	234845
245	Rd_01210	rpmE CDS	234852	235064	-	50S ribosomal protein L31	-	-	-	-	-	CDS	-	-	234852	235064
246	Rd_01215c	gpmA CDS	235825	235142	-	2%2C3-diphosphoglycerate-dependent phosphoglycerate mutase	-	-	-	-	-	CDS	-	-	235142	235825
247	Rd_01220	envC CDS	236001	237233	-	murein hydrolase activator EnvC	-	-	-	-	-	CDS	-	-	236001	237233
248	Rd_01225	yibQ CDS	237233	238075	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	237233	238075
249	Rd_01230c	murQ CDS	239016	238105	-	N-acetylmuramic acid 6-phosphate etherase	-	-	-	-	-	CDS	-	-	238105	239016
250	Rd_01235c	anmK CDS	240174	239026	-	anhydro-N-acetylmuramic acid kinase	-	-	-	-	-	CDS	-	-	239026	240174
251	Rd_01240c	purL CDS	244239	240346	-	phosphoribosylformylglycinamidine synthase	-	-	-	-	-	CDS	-	-	240346	244239
252	Rd_01245	tpx CDS	244887	245384	-	thiol peroxidase	-	-	-	-	-	CDS	-	-	244887	245384
253	Rd_01250c	dapF CDS	246427	245603	-	diaminopimelate epimerase	-	-	-	-	-	CDS	-	-	245603	246427
254	Rd_01255c	Transposase CDS	246485	246396	-	Transposase	-	-	-	-	-	CDS	-	-	246396	246485
255	Rd_01260c	lexA CDS	247193	246570	-	transcriptional repressor LexA	-	-	-	-	-	CDS	-	-	246570	247193
256	Rd_01265	plsB CDS	247448	249880	-	glycerol-3-phosphate 1-O-acyltransferase PlsB	-	-	-	-	-	CDS	-	-	247448	249880
257	Rd_01270c	ndh CDS	251294	249960	-	Type II NADH:quinone oxidoreductase	-	-	-	-	-	CDS	-	-	249960	251294
258	Rd_01275c	dcuB CDS	252820	251498	-	Anaerobic C4-dicarboxylate transporter DcuB	-	-	-	-	-	CDS	-	-	251498	252820
259	Rd_01280c	ansB CDS	254026	252977	-	L-asparaginase 2	-	-	-	-	-	CDS	-	-	252977	254026
260	Rd_01285	pspE CDS	254252	254698	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	254252	254698
261	Rd_01290	secB CDS	254712	255221	-	protein-export chaperone SecB	-	-	-	-	-	CDS	-	-	254712	255221
262	Rd_01295c	Uncharacterized protein CDS	255617	255288	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	255288	255617
263	Rd_01300c	manB CDS	257418	255766	-	phosphomannomutase	-	-	-	-	-	CDS	-	-	255766	257418
264	Rd_01305	dnaE CDS	257657	261136	-	DNA polymerase III subunit alpha	-	-	-	-	-	CDS	-	-	257657	261136
265	Rd_01310c	ilvA CDS	262716	261175	-	threonine ammonia-lyase%2C biosynthetic	-	-	-	-	-	CDS	-	-	261175	262716
266	Rd_01315c	ilvD CDS	264634	262796	-	dihydroxy-acid dehydratase	-	-	-	-	-	CDS	-	-	262796	264634
267	Rd_01320c	ilvB CDS	265503	264706	-	Putative uncharacterized protein	-	-	-	-	-	CDS	-	-	264706	265503
268	Rd_01325	yocR CDS	265750	267276	-	Uncharacterized sodium-dependent transporter	-	-	-	-	-	CDS	-	-	265750	267276
269	Rd_01330	Methionine/alanine import family NSS transporter small subunit CDS	267278	267373	-	Methionine/alanine import family NSS transporter small subunit	-	-	-	-	-	CDS	-	-	267278	267373
270	Rd_01335c	lpxH CDS	268219	267506	-	UDP-2%2C3-diacylglucosamine pyrophosphohydrolase	-	-	-	-	-	CDS	-	-	267506	268219
271	Rd_01340	plsC CDS	268305	269027	-	1-acyl-sn-glycerol-3-phosphate acyltransferase	-	-	-	-	-	CDS	-	-	268305	269027
272	Rd_01345	ftsP CDS	269029	270438	-	Cell division protein FtsP	-	-	-	-	-	CDS	-	-	269029	270438
273	Rd_01350	lptD CDS	270558	272906	-	LPS assembly protein LptD	-	-	-	-	-	CDS	-	-	270558	272906
274	Rd_01355c	proS CDS	274712	272994	-	proline--tRNA ligase	-	-	-	-	-	CDS	-	-	272994	274712
275	Rd_01360c	recQ CDS	276656	274797	-	DNA helicase RecQ	-	-	-	-	-	CDS	-	-	274797	276656
276	Rd_01365c	cyaY CDS	276963	276658	-	iron donor protein CyaY	-	-	-	-	-	CDS	-	-	276658	276963
277	Rd_01370	putative small periplasmic lipoprotein CDS	277060	277176	-	putative small periplasmic lipoprotein	-	-	-	-	-	CDS	-	-	277060	277176
278	Rd_01375	lysA CDS	277224	278471	-	diaminopimelate decarboxylase	-	-	-	-	-	CDS	-	-	277224	278471
279	Rd_01380	narL CDS	278677	279303	-	two-component system response regulator NarL	-	-	-	-	-	CDS	-	-	278677	279303
280	Rd_01385c	Uncharacterized protein CDS	279805	279365	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	279365	279805
281	Rd_01390c	yihI CDS	280369	279809	-	Der GTPase-activating protein YihI	-	-	-	-	-	CDS	-	-	279809	280369
282	Rd_01395c	rrf rRNA	280662	280547	-	gene=rrf	-	-	-	-	-	rRNA	-	-	280547	280662
283	Rd_01400c	rrl rRNA	283806	280906	-	gene=rrl	-	-	-	-	-	rRNA	-	-	280906	283806
284	Rd_01405c	trnA tRNA	284287	284212	-	tRNA-Ala(tgc)	-	-	-	-	-	tRNA	-	-	284212	284287
285	Rd_01410c	trnI tRNA	284449	284373	-	tRNA-Ile(gat)	-	-	-	-	-	tRNA	-	-	284373	284449
286	Rd_01415c	rrs rRNA	286068	284529	-	gene=rrs	-	-	-	-	-	rRNA	-	-	284529	286068
287	Rd_01420c	trkH CDS	287888	286425	-	Trk system potassium uptake protein TrkH	-	-	-	-	-	CDS	-	-	286425	287888
288	Rd_01425c	yIH1 CDS	288511	287891	-	IMPACT family member	-	-	-	-	-	CDS	-	-	287891	288511
289	Rd_01430	tusA CDS	288627	288866	-	sulfurtransferase TusA	-	-	-	-	-	CDS	-	-	288627	288866
290	Rd_01435c	htpX CDS	289759	288908	-	protease HtpX	-	-	-	-	-	CDS	-	-	288908	289759
291	Rd_01440c	ridA CDS	290316	289927	-	RutC family protein	-	-	-	-	-	CDS	-	-	289927	290316
292	Rd_01445c	mlaA CDS	291125	290373	-	Intermembrane phospholipid transport system lipoprotein MlaA	-	-	-	-	-	CDS	-	-	290373	291125
293	Rd_01450c	nusG CDS	291833	291276	-	transcription termination/antitermination protein NusG	-	-	-	-	-	CDS	-	-	291276	291833
294	Rd_01455c	secE CDS	292251	291835	-	preprotein translocase subunit SecE	-	-	-	-	-	CDS	-	-	291835	292251
295	Rd_01460c	clpX CDS	293630	292395	-	ATP-dependent protease ATP-binding subunit ClpX	-	-	-	-	-	CDS	-	-	292395	293630
296	Rd_01465c	clpP CDS	294221	293640	-	ATP-dependent Clp endopeptidase proteolytic subunit ClpP	-	-	-	-	-	CDS	-	-	293640	294221
297	Rd_01470c	tig CDS	295642	294344	-	trigger factor	-	-	-	-	-	CDS	-	-	294344	295642
298	Rd_01475	hgpC CDS	295972	299193	-	hemoglobin-haptoglobin-binding protein HgpC	-	-	-	-	-	CDS	-	-	295972	299193
299	Rd_01480c	yafQ CDS	299558	299250	-	Putative toxin YafQ	-	-	-	-	-	CDS	-	-	299250	299558
300	Rd_01485c	relB CDS	299854	299558	-	Putative antitoxin RelB	-	-	-	-	-	CDS	-	-	299558	299854
301	Rd_01490c	selB CDS	301941	300082	-	selenocysteine-specific translation elongation factor	-	-	-	-	-	CDS	-	-	300082	301941
302	Rd_01495c	selA CDS	303323	301938	-	L-seryl-tRNA(Sec) selenium transferase	-	-	-	-	-	CDS	-	-	301938	303323
303	Rd_01500	trnU tRNA	303394	303488	-	tRNA-SeC(tca)	-	-	-	-	-	tRNA	-	-	303394	303488
304	Rd_01505c	mutS CDS	306114	303529	-	DNA mismatch repair protein MutS	-	-	-	-	-	CDS	-	-	303529	306114
305	Rd_01510c	nlpD CDS	307464	306247	-	murein hydrolase activator NlpD	-	-	-	-	-	CDS	-	-	306247	307464
306	Rd_01515c	Uncharacterized protein CDS	307673	307488	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	307488	307673
307	Rd_01520c	ygaA CDS	308260	307682	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	307682	308260
308	Rd_01525c	surE CDS	309018	308269	-	5'/3'-nucleotidase SurE	-	-	-	-	-	CDS	-	-	308269	309018
309	Rd_01530c	truD CDS	310047	309028	-	tRNA pseudouridine(13) synthase TruD	-	-	-	-	-	CDS	-	-	309028	310047
310	Rd_01535	rraB CDS	310156	310617	-	ribonuclease E inhibitor RraB	-	-	-	-	-	CDS	-	-	310156	310617
311	Rd_01540	slyD CDS	310697	311269	-	peptidylprolyl isomerase	-	-	-	-	-	CDS	-	-	310697	311269
312	Rd_01545	tamA CDS	311420	313156	-	Translocation and assembly module subunit TamA	-	-	-	-	-	CDS	-	-	311420	313156
313	Rd_01550	tamB CDS	313166	317062	-	Translocation and assembly module subunit TamB	-	-	-	-	-	CDS	-	-	313166	317062
314	Rd_01555	ppx CDS	317070	318041	-	exopolyphosphatase	-	-	-	-	-	CDS	-	-	317070	318041
315	Rd_01560c	rluE CDS	318889	318167	-	Ribosomal large subunit pseudouridine synthase E	-	-	-	-	-	CDS	-	-	318167	318889
316	Rd_01565c	hel CDS	319853	319029	-	lipoprotein e(P4)	-	-	-	-	-	CDS	-	-	319029	319853
317	Rd_01570	gpt CDS	320137	320604	-	xanthine phosphoribosyltransferase	-	-	-	-	-	CDS	-	-	320137	320604
318	Rd_01575c	glpK CDS	322190	320679	-	glycerol kinase GlpK	-	-	-	-	-	CDS	-	-	320679	322190
319	Rd_01580c	glpF CDS	323005	322211	-	Glycerol uptake facilitator protein	-	-	-	-	-	CDS	-	-	322211	323005
320	Rd_01585c	glpQ CDS	324329	323235	-	glycerophosphodiester phosphodiesterase	-	-	-	-	-	CDS	-	-	323235	324329
321	Rd_01590c	Uncharacterized protein CDS	324652	324341	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	324341	324652
322	Rd_01595c	rhaT CDS	325661	324747	-	Uncharacterized transporter	-	-	-	-	-	CDS	-	-	324747	325661
323	Rd_01600c	glpT CDS	327203	325761	-	glycerol-3-phosphate transporter	-	-	-	-	-	CDS	-	-	325761	327203
324	Rd_01605	glpA CDS	327495	329186	-	anaerobic glycerol-3-phosphate dehydrogenase subunit A	-	-	-	-	-	CDS	-	-	327495	329186
325	Rd_01610	glpB CDS	329176	330474	-	glycerol-3-phosphate dehydrogenase subunit GlpB	-	-	-	-	-	CDS	-	-	329176	330474
326	Rd_01615	Anaerobic glycerol-3-phosphate dehydrogenase subunit C CDS	330486	331766	-	Anaerobic glycerol-3-phosphate dehydrogenase subunit C	-	-	-	-	-	CDS	-	-	330486	331766
327	Rd_01620c	ilvC CDS	333355	331877	-	ketol-acid reductoisomerase	-	-	-	-	-	CDS	-	-	331877	333355
328	Rd_01625	ilvY CDS	334032	334910	-	HTH-type transcriptional activator IlvY	-	-	-	-	-	CDS	-	-	334032	334910
329	Rd_01630	rarD CDS	334942	335820	-	EamA family transporter RarD	-	-	-	-	-	CDS	-	-	334942	335820
330	Rd_01635	glpE CDS	335821	336138	-	thiosulfate sulfurtransferase GlpE	-	-	-	-	-	CDS	-	-	335821	336138
331	Rd_01640c	tpiA CDS	337012	336221	-	triose-phosphate isomerase	-	-	-	-	-	CDS	-	-	336221	337012
332	Rd_01645	Uncharacterized protein CDS	337178	337618	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	337178	337618
333	Rd_01650	xerC CDS	337612	338499	-	tyrosine recombinase XerC	-	-	-	-	-	CDS	-	-	337612	338499
334	Rd_01655c	pepD CDS	340006	338552	-	Cytosol non-specific dipeptidase	-	-	-	-	-	CDS	-	-	338552	340006
335	Rd_01660	gpt CDS	340117	340584	-	xanthine phosphoribosyltransferase	-	-	-	-	-	CDS	-	-	340117	340584
336	Rd_01665c	Lipoprotein CDS	340642	340574	-	Lipoprotein	-	-	-	-	-	CDS	-	-	340574	340642
337	Rd_01670	ftsB CDS	340707	340985	-	cell division protein FtsB	-	-	-	-	-	CDS	-	-	340707	340985
338	Rd_01675	ispD CDS	340985	341662	-	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	-	-	-	-	-	CDS	-	-	340985	341662
339	Rd_01680	ispF CDS	341659	342135	-	2-C-methyl-D-erythritol 2%2C4-cyclodiphosphate synthase	-	-	-	-	-	CDS	-	-	341659	342135
340	Rd_01685c	dtd CDS	342871	342437	-	D-aminoacyl-tRNA deacylase	-	-	-	-	-	CDS	-	-	342437	342871
341	Rd_01690c	mioC CDS	343308	342868	-	FMN-binding protein MioC	-	-	-	-	-	CDS	-	-	342868	343308
342	Rd_01695c	zapB CDS	343623	343405	-	Cell division protein ZapB	-	-	-	-	-	CDS	-	-	343405	343623
343	Rd_01700	glpX CDS	343785	344786	-	class II fructose-bisphosphatase	-	-	-	-	-	CDS	-	-	343785	344786
344	Rd_01705	Uncharacterized HTH-type transcriptional regulator CDS	344986	345294	-	Uncharacterized HTH-type transcriptional regulator	-	-	-	-	-	CDS	-	-	344986	345294
345	Rd_01710	hipA CDS	345282	345602	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	345282	345602
346	Rd_01715	hipA CDS	345599	346630	-	Putative kinase	-	-	-	-	-	CDS	-	-	345599	346630
347	Rd_01720c	cydC CDS	348372	346714	-	thiol reductant ABC exporter subunit CydC	-	-	-	-	-	CDS	-	-	346714	348372
348	Rd_01725c	cydD CDS	350110	348365	-	Uncharacterized ABC transporter ATP-binding protein	-	-	-	-	-	CDS	-	-	348365	350110
349	Rd_01730c	ABC transporter CDS	350323	350159	-	ABC transporter	-	-	-	-	-	CDS	-	-	350159	350323
350	Rd_01735	PT domain-containing protein CDS	350631	350813	-	PT domain-containing protein	-	-	-	-	-	CDS	-	-	350631	350813
351	Rd_01740	TonB-dependent hemoglobin/transferrin/lactoferrin family receptor CDS	351356	353626	-	TonB-dependent hemoglobin/transferrin/lactoferrin family receptor	-	-	-	-	-	CDS	-	-	351356	353626
352	Rd_01745	Uncharacterized protein CDS	353896	354255	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	353896	354255
353	Rd_01750	aF2118 CDS	354248	354544	-	Uncharacterized HTH-type transcriptional regulator	-	-	-	-	-	CDS	-	-	354248	354544
354	Rd_01755	yheS CDS	354705	356621	-	ABC transporter ATP-binding protein	-	-	-	-	-	CDS	-	-	354705	356621
355	Rd_01760	yrdD CDS	356631	357167	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	356631	357167
356	Rd_01765	tsaC CDS	357183	357734	-	Threonylcarbamoyl-AMP synthase	-	-	-	-	-	CDS	-	-	357183	357734
357	Rd_01770	aroE CDS	357738	358556	-	shikimate dehydrogenase	-	-	-	-	-	CDS	-	-	357738	358556
358	Rd_01775	tag CDS	358553	359110	-	DNA-3-methyladenine glycosylase	-	-	-	-	-	CDS	-	-	358553	359110
359	Rd_01780c	lgtF CDS	359871	359107	-	beta-1%2C4-glucosyltransferase	-	-	-	-	-	CDS	-	-	359107	359871
360	Rd_01785	kdtA CDS	359934	361217	-	3-deoxy-d-manno-octulosonic-acid transferase	-	-	-	-	-	CDS	-	-	359934	361217
361	Rd_01790	coaD CDS	361214	361684	-	pantetheine-phosphate adenylyltransferase	-	-	-	-	-	CDS	-	-	361214	361684
362	Rd_01795	yceK CDS	361681	361893	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	361681	361893
363	Rd_01800	rep CDS	361899	363911	-	DNA helicase Rep	-	-	-	-	-	CDS	-	-	361899	363911
364	Rd_01805	mdaB CDS	364201	364779	-	NADPH:quinone oxidoreductase MdaB	-	-	-	-	-	CDS	-	-	364201	364779
365	Rd_01810	sapB CDS	365057	365773	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	365057	365773
366	Rd_01815	asd CDS	365932	367047	-	aspartate-semialdehyde dehydrogenase	-	-	-	-	-	CDS	-	-	365932	367047
367	Rd_01820	pldB CDS	367102	368043	-	putative lysophospholipase L2	-	-	-	-	-	CDS	-	-	367102	368043
368	Rd_01825	torY CDS	368198	369298	-	Cytochrome c-type protein TorY	-	-	-	-	-	CDS	-	-	368198	369298
369	Rd_01830	torA CDS	369331	371808	-	trimethylamine-N-oxide reductase TorA	-	-	-	-	-	CDS	-	-	369331	371808
370	Rd_01835	trnS tRNA	372090	372184	-	tRNA-Ser(gct)	-	-	-	-	-	tRNA	-	-	372090	372184
371	Rd_01840	trnR tRNA	372205	372281	-	tRNA-Arg(acg)	-	-	-	-	-	tRNA	-	-	372205	372281
372	Rd_01845	trnR tRNA	372339	372415	-	tRNA-Arg(acg)	-	-	-	-	-	tRNA	-	-	372339	372415
373	Rd_01850	Aspartate-semialdehyde dehydrogenase CDS	372511	372822	-	Aspartate-semialdehyde dehydrogenase	-	-	-	-	-	CDS	-	-	372511	372822
374	Rd_01855c	glmU CDS	374232	372862	-	bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	-	-	-	-	-	CDS	-	-	372862	374232
375	Rd_01860c	rplL CDS	374763	374392	-	50S ribosomal protein L7/L12	-	-	-	-	-	CDS	-	-	374392	374763
376	Rd_01865c	rplJ CDS	375309	374818	-	50S ribosomal protein L10	-	-	-	-	-	CDS	-	-	374818	375309
377	Rd_01870c	purB CDS	376951	375581	-	adenylosuccinate lyase	-	-	-	-	-	CDS	-	-	375581	376951
378	Rd_01875c	hflD CDS	377591	376974	-	high frequency lysogenization protein HflD	-	-	-	-	-	CDS	-	-	376974	377591
379	Rd_01880	trpS CDS	377720	378724	-	tryptophan--tRNA ligase	-	-	-	-	-	CDS	-	-	377720	378724
380	Rd_01885	yfcZ CDS	378746	379036	-	UPF0381 protein	-	-	-	-	-	CDS	-	-	378746	379036
381	Rd_01890	cirA CDS	379467	382583	-	putative hemoglobin and hemoglobin-haptoglobin-binding protein 1	-	-	-	-	-	CDS	-	-	379467	382583
382	Rd_01895c	dusA CDS	383779	382796	-	tRNA dihydrouridine(20/20a) synthase DusA	-	-	-	-	-	CDS	-	-	382796	383779
383	Rd_01900c	clcA CDS	384078	383782	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	383782	384078
384	Rd_01905c	tuf CDS	385511	384327	-	elongation factor Tu	-	-	-	-	-	CDS	-	-	384327	385511
385	Rd_01910c	trnT tRNA	385691	385616	-	tRNA-Thr(ggt)	-	-	-	-	-	tRNA	-	-	385616	385691
386	Rd_01915c	trnG tRNA	385769	385695	-	tRNA-Gly(tcc)	-	-	-	-	-	tRNA	-	-	385695	385769
387	Rd_01920c	trnY tRNA	385896	385812	-	tRNA-Tyr(gta)	-	-	-	-	-	tRNA	-	-	385812	385896
388	Rd_01925c	trnT tRNA	386001	385926	-	tRNA-Thr(tgt)	-	-	-	-	-	tRNA	-	-	385926	386001
389	Rd_01930	coaA CDS	386216	387151	-	type I pantothenate kinase	-	-	-	-	-	CDS	-	-	386216	387151
390	Rd_01935c	rseB CDS	388189	387242	-	sigma-E factor regulatory protein RseB	-	-	-	-	-	CDS	-	-	387242	388189
391	Rd_01940c	rseA CDS	388856	388269	-	Anti-sigma-E factor RseA	-	-	-	-	-	CDS	-	-	388269	388856
392	Rd_01945c	rpoE CDS	389450	388881	-	RNA polymerase sigma factor RpoE	-	-	-	-	-	CDS	-	-	388881	389450
393	Rd_01950c	sdhE CDS	389815	389558	-	FAD assembly factor SdhE	-	-	-	-	-	CDS	-	-	389558	389815
394	Rd_01955c	mscL CDS	390291	389905	-	large-conductance mechanosensitive channel protein MscL	-	-	-	-	-	CDS	-	-	389905	390291
395	Rd_01960c	trkA CDS	391740	390364	-	Trk system potassium transporter TrkA	-	-	-	-	-	CDS	-	-	390364	391740
396	Rd_01965c	rsmB CDS	393108	391753	-	16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	-	-	-	-	-	CDS	-	-	391753	393108
397	Rd_01970c	fmt CDS	394064	393108	-	methionyl-tRNA formyltransferase	-	-	-	-	-	CDS	-	-	393108	394064
398	Rd_01975c	def CDS	394667	394158	-	peptide deformylase	-	-	-	-	-	CDS	-	-	394158	394667
399	Rd_01980c	rrf rRNA	395008	394893	-	gene=rrf	-	-	-	-	-	rRNA	-	-	394893	395008
400	Rd_01985c	rrl rRNA	398152	395252	-	gene=rrl	-	-	-	-	-	rRNA	-	-	395252	398152
401	Rd_01990c	trnE tRNA	398498	398423	-	tRNA-Glu(ttc)	-	-	-	-	-	tRNA	-	-	398423	398498
402	Rd_01995c	rrs rRNA	400169	398630	-	gene=rrs	-	-	-	-	-	rRNA	-	-	398630	400169
403	Rd_02000c	gmhB CDS	401064	400510	-	D-glycero-beta-D-manno-heptose 1%2C7-bisphosphate 7-phosphatase	-	-	-	-	-	CDS	-	-	400510	401064
404	Rd_02005	metN CDS	401240	402277	-	methionine ABC transporter ATP-binding protein MetN	-	-	-	-	-	CDS	-	-	401240	402277
405	Rd_02010	metI CDS	402267	402956	-	putative D-methionine transport system permease protein MetI	-	-	-	-	-	CDS	-	-	402267	402956
406	Rd_02015	metQ CDS	402995	403816	-	putative D-methionine-binding lipoprotein MetQ	-	-	-	-	-	CDS	-	-	402995	403816
407	Rd_02020c	glpR CDS	404885	404118	-	DeoR/GlpR family transcriptional regulator	-	-	-	-	-	CDS	-	-	404118	404885
408	Rd_02025c	glpG CDS	405493	404915	-	Rhomboid protease GlpG	-	-	-	-	-	CDS	-	-	404915	405493
409	Rd_02030c	rluA CDS	406179	405520	-	bifunctional tRNA pseudouridine(32) synthase/23S rRNA pseudouridine(746) synthase RluA	-	-	-	-	-	CDS	-	-	405520	406179
410	Rd_02035c	rapA CDS	408953	406182	-	RNA polymerase-associated protein RapA	-	-	-	-	-	CDS	-	-	406182	408953
411	Rd_02040	fucR CDS	409151	409900	-	L-fucose operon activator	-	-	-	-	-	CDS	-	-	409151	409900
412	Rd_02045	fucI CDS	410130	411899	-	L-fucose isomerase	-	-	-	-	-	CDS	-	-	410130	411899
413	Rd_02050	fucK CDS	411972	413384	-	L-fuculokinase	-	-	-	-	-	CDS	-	-	411972	413384
414	Rd_02055	fucU CDS	413398	413832	-	L-fucose mutarotase	-	-	-	-	-	CDS	-	-	413398	413832
415	Rd_02060	fucA CDS	413852	414502	-	L-fuculose-phosphate aldolase	-	-	-	-	-	CDS	-	-	413852	414502
416	Rd_02065	fucP CDS	414541	415827	-	L-fucose:H+ symporter permease	-	-	-	-	-	CDS	-	-	414541	415827
417	Rd_02070c	trnR tRNA	416049	415973	-	tRNA-Arg(tct)	-	-	-	-	-	tRNA	-	-	415973	416049
418	Rd_02075c	trnP tRNA	416173	416097	-	tRNA-Pro(tgg)	-	-	-	-	-	tRNA	-	-	416097	416173
419	Rd_02080	folD CDS	416355	417203	-	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD	-	-	-	-	-	CDS	-	-	416355	417203
420	Rd_02085c	citT CDS	418726	417341	-	Uncharacterized transporter	-	-	-	-	-	CDS	-	-	417341	418726
421	Rd_02090c	sdhL CDS	419680	418865	-	shikimate 5-dehydrogenase	-	-	-	-	-	CDS	-	-	418865	419680
